algo,heuristic,epsilon,difficulty,instance_id,solved,cost,optimal_cost,subopt_ratio,nodes_expanded,nodes_generated,elapsed_ms
ees,linear_conflict,1.5,hard,0,True,38,38,1.0,23844,47276,2240.07
ees,linear_conflict,1.5,hard,1,True,49,43,1.1395,47753,93493,3944.64
ees,linear_conflict,1.5,hard,2,True,46,44,1.0455,239930,464657,20208.12
ees,linear_conflict,1.5,hard,3,True,44,34,1.2941,3547,7202,306.59
ees,linear_conflict,1.5,hard,4,True,40,36,1.1111,21793,41926,1992.55
ees,linear_conflict,1.5,hard,5,True,37,33,1.1212,928,1891,83.69
ees,linear_conflict,1.5,hard,6,True,61,51,1.1961,33041,64865,2699.72
ees,linear_conflict,1.5,hard,7,True,47,47,1.0,4838,9625,437.98
ees,linear_conflict,1.5,hard,8,True,44,36,1.2222,1694,3387,150.24
ees,linear_conflict,1.5,hard,9,True,55,45,1.2222,7080,14386,672.67
ees,linear_conflict,1.5,hard,10,False,,53,,714089,1334092,60000.05
ees,linear_conflict,1.5,hard,11,True,36,32,1.125,15530,31448,1379.95
ees,linear_conflict,1.5,hard,12,True,36,34,1.0588,24850,50529,2242.4
ees,linear_conflict,1.5,hard,13,True,48,46,1.0435,16011,32211,1384.02
ees,linear_conflict,1.5,hard,14,True,44,40,1.1,76460,151680,6874.29
ees,linear_conflict,1.5,hard,15,True,38,34,1.1176,8651,17118,937.07
ees,linear_conflict,1.5,hard,16,True,49,43,1.1395,8702,17674,758.73
ees,linear_conflict,1.5,hard,17,True,49,45,1.0889,96019,194005,8325.45
ees,linear_conflict,1.5,hard,18,True,42,36,1.1667,876,1799,78.61
ees,linear_conflict,1.5,hard,19,True,47,41,1.1463,14443,29132,1285.87
weighted_astar,linear_conflict,2.0,easy,0,True,40,30,1.3333,1732,3622,44.59
weighted_astar,linear_conflict,2.0,easy,1,True,10,10,1.0,11,26,0.37
weighted_astar,linear_conflict,2.0,easy,2,True,26,26,1.0,225,471,6.21
weighted_astar,linear_conflict,2.0,easy,3,True,20,20,1.0,21,47,0.51
weighted_astar,linear_conflict,2.0,easy,4,True,21,21,1.0,312,646,7.56
weighted_astar,linear_conflict,2.0,easy,5,True,25,25,1.0,28,62,0.67
weighted_astar,linear_conflict,2.0,easy,6,True,28,28,1.0,35,76,0.82
weighted_astar,linear_conflict,2.0,easy,7,True,21,21,1.0,22,43,0.46
weighted_astar,linear_conflict,2.0,easy,8,True,19,19,1.0,101,210,2.7
weighted_astar,linear_conflict,2.0,easy,9,True,23,19,1.2105,35,78,0.95
weighted_astar,linear_conflict,2.0,easy,10,True,20,20,1.0,190,400,4.79
weighted_astar,linear_conflict,2.0,easy,11,True,19,19,1.0,28,60,0.65
weighted_astar,linear_conflict,2.0,easy,12,True,24,22,1.0909,35,76,0.84
weighted_astar,linear_conflict,2.0,easy,13,True,19,19,1.0,33,69,0.77
weighted_astar,linear_conflict,2.0,easy,14,True,28,28,1.0,67,139,1.57
weighted_astar,linear_conflict,2.0,easy,15,True,20,20,1.0,47,102,1.19
weighted_astar,linear_conflict,2.0,easy,16,True,23,23,1.0,510,1082,12.97
weighted_astar,linear_conflict,2.0,easy,17,True,21,19,1.1053,46,102,1.12
weighted_astar,linear_conflict,2.0,easy,18,True,22,20,1.1,178,370,3.94
weighted_astar,linear_conflict,2.0,easy,19,True,17,17,1.0,25,57,0.61
weighted_astar,linear_conflict,2.0,medium,0,True,40,36,1.1111,4136,8420,101.31
weighted_astar,linear_conflict,2.0,medium,1,True,34,32,1.0625,163,349,4.37
weighted_astar,linear_conflict,2.0,medium,2,True,28,28,1.0,180,381,4.39
weighted_astar,linear_conflict,2.0,medium,3,True,23,23,1.0,59,129,1.48
weighted_astar,linear_conflict,2.0,medium,4,True,40,32,1.25,602,1282,15.01
weighted_astar,linear_conflict,2.0,medium,5,True,24,24,1.0,302,648,7.2
weighted_astar,linear_conflict,2.0,medium,6,True,31,31,1.0,446,937,10.87
weighted_astar,linear_conflict,2.0,medium,7,True,41,33,1.2424,822,1717,20.18
weighted_astar,linear_conflict,2.0,medium,8,True,39,31,1.2581,57,122,1.32
weighted_astar,linear_conflict,2.0,medium,9,True,46,36,1.2778,354,724,8.76
weighted_astar,linear_conflict,2.0,medium,10,True,40,38,1.0526,318,675,7.71
weighted_astar,linear_conflict,2.0,medium,11,True,40,32,1.25,1531,3152,39.14
weighted_astar,linear_conflict,2.0,medium,12,True,34,30,1.1333,293,601,6.53
weighted_astar,linear_conflict,2.0,medium,13,True,34,30,1.1333,259,551,6.48
weighted_astar,linear_conflict,2.0,medium,14,True,35,31,1.129,729,1473,17.38
weighted_astar,linear_conflict,2.0,medium,15,True,28,24,1.1667,293,617,7.05
weighted_astar,linear_conflict,2.0,medium,16,True,24,24,1.0,219,460,5.42
weighted_astar,linear_conflict,2.0,medium,17,True,25,25,1.0,242,496,6.17
weighted_astar,linear_conflict,2.0,medium,18,True,42,36,1.1667,4468,8917,108.71
weighted_astar,linear_conflict,2.0,medium,19,True,47,33,1.4242,1719,3509,43.72
weighted_astar,linear_conflict,2.0,hard,0,True,42,38,1.1053,8649,17457,209.09
weighted_astar,linear_conflict,2.0,hard,1,True,47,43,1.093,546,1138,12.49
weighted_astar,linear_conflict,2.0,hard,2,True,50,44,1.1364,1327,2750,31.01
weighted_astar,linear_conflict,2.0,hard,3,True,44,34,1.2941,501,1050,12.14
weighted_astar,linear_conflict,2.0,hard,4,True,48,36,1.3333,2362,4751,58.73
weighted_astar,linear_conflict,2.0,hard,5,True,35,33,1.0606,400,848,10.33
weighted_astar,linear_conflict,2.0,hard,6,True,61,51,1.1961,2074,4218,48.32
weighted_astar,linear_conflict,2.0,hard,7,True,53,47,1.1277,1192,2433,32.47
weighted_astar,linear_conflict,2.0,hard,8,True,44,36,1.2222,255,530,5.97
weighted_astar,linear_conflict,2.0,hard,9,True,55,45,1.2222,1636,3359,39.83
weighted_astar,linear_conflict,2.0,hard,10,True,61,53,1.1509,666,1333,15.08
weighted_astar,linear_conflict,2.0,hard,11,True,34,32,1.0625,854,1773,21.23
weighted_astar,linear_conflict,2.0,hard,12,True,38,34,1.1176,2399,4961,58.43
weighted_astar,linear_conflict,2.0,hard,13,True,52,46,1.1304,509,1030,11.74
weighted_astar,linear_conflict,2.0,hard,14,True,46,40,1.15,759,1575,19.05
weighted_astar,linear_conflict,2.0,hard,15,True,42,34,1.2353,1359,2775,34.55
weighted_astar,linear_conflict,2.0,hard,16,True,47,43,1.093,299,619,7.45
weighted_astar,linear_conflict,2.0,hard,17,True,53,45,1.1778,1828,3797,44.43
weighted_astar,linear_conflict,2.0,hard,18,True,42,36,1.1667,507,1038,11.94
weighted_astar,linear_conflict,2.0,hard,19,True,41,41,1.0,195,405,5.31
focal_search,linear_conflict,2.0,easy,0,True,52,30,1.7333,240,506,13.47
focal_search,linear_conflict,2.0,easy,1,True,10,10,1.0,11,26,0.72
focal_search,linear_conflict,2.0,easy,2,True,30,26,1.1538,1010,2081,52.33
focal_search,linear_conflict,2.0,easy,3,True,20,20,1.0,21,47,1.31
focal_search,linear_conflict,2.0,easy,4,True,31,21,1.4762,371,778,19.61
focal_search,linear_conflict,2.0,easy,5,True,25,25,1.0,28,62,1.61
focal_search,linear_conflict,2.0,easy,6,True,28,28,1.0,47,102,2.69
focal_search,linear_conflict,2.0,easy,7,True,21,21,1.0,22,43,1.11
focal_search,linear_conflict,2.0,easy,8,True,25,19,1.3158,79,171,5.24
focal_search,linear_conflict,2.0,easy,9,True,23,19,1.2105,43,93,3.01
focal_search,linear_conflict,2.0,easy,10,True,26,20,1.3,114,238,6.43
focal_search,linear_conflict,2.0,easy,11,True,31,19,1.6316,103,217,5.83
focal_search,linear_conflict,2.0,easy,12,True,24,22,1.0909,27,60,2.21
focal_search,linear_conflict,2.0,easy,13,True,19,19,1.0,31,67,1.89
focal_search,linear_conflict,2.0,easy,14,True,30,28,1.0714,67,142,4.09
focal_search,linear_conflict,2.0,easy,15,True,20,20,1.0,40,85,2.29
focal_search,linear_conflict,2.0,easy,16,True,29,23,1.2609,129,275,8.59
focal_search,linear_conflict,2.0,easy,17,True,23,19,1.2105,31,68,1.88
focal_search,linear_conflict,2.0,easy,18,True,22,20,1.1,246,504,13.53
focal_search,linear_conflict,2.0,easy,19,True,17,17,1.0,25,57,1.58
focal_search,linear_conflict,2.0,medium,0,True,44,36,1.2222,226,483,12.67
focal_search,linear_conflict,2.0,medium,1,True,42,32,1.3125,417,860,24.26
focal_search,linear_conflict,2.0,medium,2,True,38,28,1.3571,114,247,6.55
focal_search,linear_conflict,2.0,medium,3,True,37,23,1.6087,100,216,6.53
focal_search,linear_conflict,2.0,medium,4,True,50,32,1.5625,129,273,7.57
focal_search,linear_conflict,2.0,medium,5,True,38,24,1.5833,901,1868,45.27
focal_search,linear_conflict,2.0,medium,6,True,35,31,1.129,140,300,8.33
focal_search,linear_conflict,2.0,medium,7,True,49,33,1.4848,24411,49205,1185.79
focal_search,linear_conflict,2.0,medium,8,True,49,31,1.5806,94,194,5.22
focal_search,linear_conflict,2.0,medium,9,True,58,36,1.6111,186,394,10.31
focal_search,linear_conflict,2.0,medium,10,True,48,38,1.2632,154,321,8.53
focal_search,linear_conflict,2.0,medium,11,True,54,32,1.6875,1495,3048,77.06
focal_search,linear_conflict,2.0,medium,12,True,36,30,1.2,124,258,7.02
focal_search,linear_conflict,2.0,medium,13,True,44,30,1.4667,530,1078,28.7
focal_search,linear_conflict,2.0,medium,14,True,41,31,1.3226,380,778,21.51
focal_search,linear_conflict,2.0,medium,15,True,36,24,1.5,188,396,9.53
focal_search,linear_conflict,2.0,medium,16,True,30,24,1.25,92,202,5.89
focal_search,linear_conflict,2.0,medium,17,True,37,25,1.48,2866,5718,140.83
focal_search,linear_conflict,2.0,medium,18,True,48,36,1.3333,2787,5729,139.5
focal_search,linear_conflict,2.0,medium,19,True,61,33,1.8485,391,808,21.6
focal_search,linear_conflict,2.0,hard,0,True,46,38,1.2105,157,329,9.19
focal_search,linear_conflict,2.0,hard,1,True,65,43,1.5116,6953,13765,329.74
focal_search,linear_conflict,2.0,hard,2,True,64,44,1.4545,1102,2271,55.78
focal_search,linear_conflict,2.0,hard,3,True,58,34,1.7059,1370,2821,70.81
focal_search,linear_conflict,2.0,hard,4,True,52,36,1.4444,133,284,7.49
focal_search,linear_conflict,2.0,hard,5,True,49,33,1.4848,151,320,8.97
focal_search,linear_conflict,2.0,hard,6,True,81,51,1.5882,9119,18148,442.61
focal_search,linear_conflict,2.0,hard,7,True,65,47,1.383,214,464,12.27
focal_search,linear_conflict,2.0,hard,8,True,58,36,1.6111,565,1154,28.93
focal_search,linear_conflict,2.0,hard,9,True,71,45,1.5778,184,388,10.25
focal_search,linear_conflict,2.0,hard,10,True,73,53,1.3774,295,597,16.68
focal_search,linear_conflict,2.0,hard,11,True,52,32,1.625,57180,114715,2793.59
focal_search,linear_conflict,2.0,hard,12,True,42,34,1.2353,817,1687,43.85
focal_search,linear_conflict,2.0,hard,13,True,64,46,1.3913,192,400,9.63
focal_search,linear_conflict,2.0,hard,14,True,56,40,1.4,2414,5095,120.53
focal_search,linear_conflict,2.0,hard,15,True,48,34,1.4118,2791,5687,136.33
focal_search,linear_conflict,2.0,hard,16,True,65,43,1.5116,154,326,7.72
focal_search,linear_conflict,2.0,hard,17,True,65,45,1.4444,157,341,9.17
focal_search,linear_conflict,2.0,hard,18,True,50,36,1.3889,2808,5665,135.67
focal_search,linear_conflict,2.0,hard,19,True,61,41,1.4878,234,486,13.62
ees,linear_conflict,2.0,easy,0,True,52,30,1.7333,240,506,22.12
ees,linear_conflict,2.0,easy,1,True,10,10,1.0,11,26,1.13
ees,linear_conflict,2.0,easy,2,True,30,26,1.1538,1010,2081,93.78
ees,linear_conflict,2.0,easy,3,True,20,20,1.0,21,47,1.92
ees,linear_conflict,2.0,easy,4,True,31,21,1.4762,371,778,34.54
ees,linear_conflict,2.0,easy,5,True,25,25,1.0,28,62,2.42
ees,linear_conflict,2.0,easy,6,True,28,28,1.0,47,102,4.54
ees,linear_conflict,2.0,easy,7,True,21,21,1.0,22,43,1.76
ees,linear_conflict,2.0,easy,8,True,25,19,1.3158,79,171,7.08
ees,linear_conflict,2.0,easy,9,True,23,19,1.2105,43,93,3.82
ees,linear_conflict,2.0,easy,10,True,26,20,1.3,114,238,11.31
ees,linear_conflict,2.0,easy,11,True,31,19,1.6316,103,217,9.95
ees,linear_conflict,2.0,easy,12,True,24,22,1.0909,27,60,2.6
ees,linear_conflict,2.0,easy,13,True,19,19,1.0,31,67,2.67
ees,linear_conflict,2.0,easy,14,True,30,28,1.0714,67,142,5.86
ees,linear_conflict,2.0,easy,15,True,20,20,1.0,40,85,5.31
ees,linear_conflict,2.0,easy,16,True,29,23,1.2609,129,275,11.78
ees,linear_conflict,2.0,easy,17,True,23,19,1.2105,31,68,3.52
ees,linear_conflict,2.0,easy,18,True,22,20,1.1,246,504,23.0
ees,linear_conflict,2.0,easy,19,True,17,17,1.0,25,57,2.43
ees,linear_conflict,2.0,medium,0,True,44,36,1.2222,226,483,24.05
ees,linear_conflict,2.0,medium,1,True,42,32,1.3125,417,860,37.23
ees,linear_conflict,2.0,medium,2,True,38,28,1.3571,114,247,10.64
ees,linear_conflict,2.0,medium,3,True,37,23,1.6087,100,216,10.26
ees,linear_conflict,2.0,medium,4,True,50,32,1.5625,129,273,12.35
ees,linear_conflict,2.0,medium,5,True,38,24,1.5833,901,1868,81.86
ees,linear_conflict,2.0,medium,6,True,35,31,1.129,140,300,13.16
ees,linear_conflict,2.0,medium,7,True,49,33,1.4848,24411,49205,2149.32
ees,linear_conflict,2.0,medium,8,True,49,31,1.5806,94,194,11.22
ees,linear_conflict,2.0,medium,9,True,58,36,1.6111,186,394,16.56
ees,linear_conflict,2.0,medium,10,True,48,38,1.2632,154,321,13.55
ees,linear_conflict,2.0,medium,11,True,54,32,1.6875,1495,3048,132.75
ees,linear_conflict,2.0,medium,12,True,36,30,1.2,124,258,11.13
ees,linear_conflict,2.0,medium,13,True,44,30,1.4667,530,1078,46.68
ees,linear_conflict,2.0,medium,14,True,41,31,1.3226,380,778,34.31
ees,linear_conflict,2.0,medium,15,True,36,24,1.5,188,396,16.73
ees,linear_conflict,2.0,medium,16,True,30,24,1.25,92,202,9.04
ees,linear_conflict,2.0,medium,17,True,37,25,1.48,2866,5718,252.19
ees,linear_conflict,2.0,medium,18,True,48,36,1.3333,2787,5729,254.82
ees,linear_conflict,2.0,medium,19,True,61,33,1.8485,391,808,37.6
ees,linear_conflict,2.0,hard,0,True,46,38,1.2105,157,329,14.23
ees,linear_conflict,2.0,hard,1,True,65,43,1.5116,6953,13765,601.03
ees,linear_conflict,2.0,hard,2,True,64,44,1.4545,1102,2271,96.36
ees,linear_conflict,2.0,hard,3,True,58,34,1.7059,1370,2821,125.6
ees,linear_conflict,2.0,hard,4,True,52,36,1.4444,133,284,14.91
ees,linear_conflict,2.0,hard,5,True,49,33,1.4848,151,320,14.28
ees,linear_conflict,2.0,hard,6,True,81,51,1.5882,9119,18148,791.28
ees,linear_conflict,2.0,hard,7,True,65,47,1.383,214,464,20.11
ees,linear_conflict,2.0,hard,8,True,58,36,1.6111,565,1154,49.65
ees,linear_conflict,2.0,hard,9,True,71,45,1.5778,184,388,16.34
ees,linear_conflict,2.0,hard,10,True,73,53,1.3774,295,597,27.9
ees,linear_conflict,2.0,hard,11,True,52,32,1.625,57180,114715,5097.87
ees,linear_conflict,2.0,hard,12,True,42,34,1.2353,817,1687,77.91
ees,linear_conflict,2.0,hard,13,True,64,46,1.3913,192,400,16.46
ees,linear_conflict,2.0,hard,14,True,56,40,1.4,2414,5095,230.55
ees,linear_conflict,2.0,hard,15,True,48,34,1.4118,2791,5687,254.72
ees,linear_conflict,2.0,hard,16,True,65,43,1.5116,154,326,14.23
ees,linear_conflict,2.0,hard,17,True,65,45,1.4444,157,341,14.62
ees,linear_conflict,2.0,hard,18,True,50,36,1.3889,2808,5665,252.91
ees,linear_conflict,2.0,hard,19,True,61,41,1.4878,234,486,21.73
weighted_astar,linear_conflict,3.0,easy,0,True,46,30,1.5333,708,1496,17.97
weighted_astar,linear_conflict,3.0,easy,1,True,10,10,1.0,11,26,0.31
weighted_astar,linear_conflict,3.0,easy,2,True,32,26,1.2308,149,320,3.73
weighted_astar,linear_conflict,3.0,easy,3,True,20,20,1.0,21,47,0.51
weighted_astar,linear_conflict,3.0,easy,4,True,29,21,1.381,433,907,12.13
weighted_astar,linear_conflict,3.0,easy,5,True,25,25,1.0,28,62,0.71
weighted_astar,linear_conflict,3.0,easy,6,True,28,28,1.0,37,81,0.88
weighted_astar,linear_conflict,3.0,easy,7,True,21,21,1.0,22,43,0.46
weighted_astar,linear_conflict,3.0,easy,8,True,25,19,1.3158,99,208,2.28
weighted_astar,linear_conflict,3.0,easy,9,True,23,19,1.2105,34,75,0.83
weighted_astar,linear_conflict,3.0,easy,10,True,20,20,1.0,171,363,4.19
weighted_astar,linear_conflict,3.0,easy,11,True,19,19,1.0,28,60,0.65
weighted_astar,linear_conflict,3.0,easy,12,True,24,22,1.0909,27,60,0.65
weighted_astar,linear_conflict,3.0,easy,13,True,19,19,1.0,27,58,0.64
weighted_astar,linear_conflict,3.0,easy,14,True,30,28,1.0714,58,124,1.39
weighted_astar,linear_conflict,3.0,easy,15,True,20,20,1.0,42,91,1.21
weighted_astar,linear_conflict,3.0,easy,16,True,29,23,1.2609,368,790,10.34
weighted_astar,linear_conflict,3.0,easy,17,True,23,19,1.2105,32,70,0.8
weighted_astar,linear_conflict,3.0,easy,18,True,22,20,1.1,135,283,3.12
weighted_astar,linear_conflict,3.0,easy,19,True,17,17,1.0,25,57,0.63
weighted_astar,linear_conflict,3.0,medium,0,True,38,36,1.0556,999,2048,25.33
weighted_astar,linear_conflict,3.0,medium,1,True,42,32,1.3125,489,1030,12.97
weighted_astar,linear_conflict,3.0,medium,2,True,36,28,1.2857,191,402,4.67
weighted_astar,linear_conflict,3.0,medium,3,True,23,23,1.0,119,261,3.1
weighted_astar,linear_conflict,3.0,medium,4,True,46,32,1.4375,266,575,7.41
weighted_astar,linear_conflict,3.0,medium,5,True,30,24,1.25,135,292,3.38
weighted_astar,linear_conflict,3.0,medium,6,True,35,31,1.129,599,1273,17.4
weighted_astar,linear_conflict,3.0,medium,7,True,51,33,1.5455,1436,2932,36.53
weighted_astar,linear_conflict,3.0,medium,8,True,49,31,1.5806,572,1170,15.19
weighted_astar,linear_conflict,3.0,medium,9,True,48,36,1.3333,529,1105,13.07
weighted_astar,linear_conflict,3.0,medium,10,True,40,38,1.0526,213,462,5.13
weighted_astar,linear_conflict,3.0,medium,11,True,56,32,1.75,450,947,11.38
weighted_astar,linear_conflict,3.0,medium,12,True,34,30,1.1333,227,478,5.15
weighted_astar,linear_conflict,3.0,medium,13,True,34,30,1.1333,206,434,4.63
weighted_astar,linear_conflict,3.0,medium,14,True,33,31,1.0645,566,1157,13.54
weighted_astar,linear_conflict,3.0,medium,15,True,28,24,1.1667,117,249,2.76
weighted_astar,linear_conflict,3.0,medium,16,True,28,24,1.1667,148,319,4.37
weighted_astar,linear_conflict,3.0,medium,17,True,37,25,1.48,915,1896,22.07
weighted_astar,linear_conflict,3.0,medium,18,True,50,36,1.3889,3957,8023,104.02
weighted_astar,linear_conflict,3.0,medium,19,True,51,33,1.5455,1052,2201,29.43
weighted_astar,linear_conflict,3.0,hard,0,True,46,38,1.2105,3291,6774,82.02
weighted_astar,linear_conflict,3.0,hard,1,True,59,43,1.3721,1858,3799,48.05
weighted_astar,linear_conflict,3.0,hard,2,True,60,44,1.3636,376,784,8.39
weighted_astar,linear_conflict,3.0,hard,3,True,48,34,1.4118,347,728,8.8
weighted_astar,linear_conflict,3.0,hard,4,True,52,36,1.4444,1101,2261,27.16
weighted_astar,linear_conflict,3.0,hard,5,True,37,33,1.1212,321,681,7.79
weighted_astar,linear_conflict,3.0,hard,6,True,65,51,1.2745,1532,3115,36.42
weighted_astar,linear_conflict,3.0,hard,7,True,61,47,1.2979,225,468,6.25
weighted_astar,linear_conflict,3.0,hard,8,True,60,36,1.6667,739,1516,18.79
weighted_astar,linear_conflict,3.0,hard,9,True,61,45,1.3556,1782,3642,44.98
weighted_astar,linear_conflict,3.0,hard,10,True,69,53,1.3019,788,1601,22.07
weighted_astar,linear_conflict,3.0,hard,11,True,44,32,1.375,1611,3300,38.83
weighted_astar,linear_conflict,3.0,hard,12,True,46,34,1.3529,559,1158,13.88
weighted_astar,linear_conflict,3.0,hard,13,True,56,46,1.2174,369,747,7.89
weighted_astar,linear_conflict,3.0,hard,14,True,58,40,1.45,342,705,8.9
weighted_astar,linear_conflict,3.0,hard,15,True,46,34,1.3529,406,836,9.83
weighted_astar,linear_conflict,3.0,hard,16,True,51,43,1.186,406,837,9.51
weighted_astar,linear_conflict,3.0,hard,17,True,59,45,1.3111,439,919,12.47
weighted_astar,linear_conflict,3.0,hard,18,True,44,36,1.2222,511,1058,12.93
weighted_astar,linear_conflict,3.0,hard,19,True,61,41,1.4878,727,1462,17.41
focal_search,linear_conflict,3.0,easy,0,True,52,30,1.7333,244,516,14.31
focal_search,linear_conflict,3.0,easy,1,True,10,10,1.0,11,26,0.8
focal_search,linear_conflict,3.0,easy,2,True,46,26,1.7692,278,592,15.96
focal_search,linear_conflict,3.0,easy,3,True,20,20,1.0,21,47,1.13
focal_search,linear_conflict,3.0,easy,4,True,45,21,2.1429,132,287,7.49
focal_search,linear_conflict,3.0,easy,5,True,25,25,1.0,28,62,1.55
focal_search,linear_conflict,3.0,easy,6,True,28,28,1.0,47,102,2.79
focal_search,linear_conflict,3.0,easy,7,True,21,21,1.0,22,43,1.76
focal_search,linear_conflict,3.0,easy,8,True,25,19,1.3158,79,171,5.26
focal_search,linear_conflict,3.0,easy,9,True,23,19,1.2105,43,93,2.49
focal_search,linear_conflict,3.0,easy,10,True,26,20,1.3,114,238,6.58
focal_search,linear_conflict,3.0,easy,11,True,31,19,1.6316,105,222,6.47
focal_search,linear_conflict,3.0,easy,12,True,24,22,1.0909,27,60,1.56
focal_search,linear_conflict,3.0,easy,13,True,19,19,1.0,31,67,1.69
focal_search,linear_conflict,3.0,easy,14,True,30,28,1.0714,67,142,3.77
focal_search,linear_conflict,3.0,easy,15,True,20,20,1.0,40,85,2.57
focal_search,linear_conflict,3.0,easy,16,True,29,23,1.2609,129,275,8.0
focal_search,linear_conflict,3.0,easy,17,True,23,19,1.2105,31,68,1.77
focal_search,linear_conflict,3.0,easy,18,True,22,20,1.1,1649,3384,85.42
focal_search,linear_conflict,3.0,easy,19,True,17,17,1.0,25,57,1.49
focal_search,linear_conflict,3.0,medium,0,True,44,36,1.2222,247,530,15.5
focal_search,linear_conflict,3.0,medium,1,True,42,32,1.3125,436,897,26.02
focal_search,linear_conflict,3.0,medium,2,True,48,28,1.7143,82,179,5.41
focal_search,linear_conflict,3.0,medium,3,True,39,23,1.6957,81,175,4.78
focal_search,linear_conflict,3.0,medium,4,True,50,32,1.5625,129,273,8.57
focal_search,linear_conflict,3.0,medium,5,True,54,24,2.25,248,528,15.47
focal_search,linear_conflict,3.0,medium,6,True,35,31,1.129,140,300,7.67
focal_search,linear_conflict,3.0,medium,7,True,65,33,1.9697,145,325,9.49
focal_search,linear_conflict,3.0,medium,8,True,49,31,1.5806,94,194,5.07
focal_search,linear_conflict,3.0,medium,9,True,58,36,1.6111,258,543,14.85
focal_search,linear_conflict,3.0,medium,10,True,48,38,1.2632,154,321,8.94
focal_search,linear_conflict,3.0,medium,11,True,82,32,2.5625,4140,8357,229.46
focal_search,linear_conflict,3.0,medium,12,True,36,30,1.2,124,258,7.87
focal_search,linear_conflict,3.0,medium,13,True,60,30,2.0,456,926,25.55
focal_search,linear_conflict,3.0,medium,14,True,47,31,1.5161,480,983,27.7
focal_search,linear_conflict,3.0,medium,15,True,38,24,1.5833,168,345,11.43
focal_search,linear_conflict,3.0,medium,16,True,30,24,1.25,95,209,5.56
focal_search,linear_conflict,3.0,medium,17,True,55,25,2.2,357,723,20.23
focal_search,linear_conflict,3.0,medium,18,True,72,36,2.0,383,785,22.87
focal_search,linear_conflict,3.0,medium,19,True,87,33,2.6364,953,1954,57.8
focal_search,linear_conflict,3.0,hard,0,True,46,38,1.2105,157,329,8.97
focal_search,linear_conflict,3.0,hard,1,True,75,43,1.7442,545,1130,31.59
focal_search,linear_conflict,3.0,hard,2,True,82,44,1.8636,427,896,23.93
focal_search,linear_conflict,3.0,hard,3,True,78,34,2.2941,353,731,20.41
focal_search,linear_conflict,3.0,hard,4,True,52,36,1.4444,133,284,8.72
focal_search,linear_conflict,3.0,hard,5,True,49,33,1.4848,151,320,8.38
focal_search,linear_conflict,3.0,hard,6,True,109,51,2.1373,429,906,25.28
focal_search,linear_conflict,3.0,hard,7,True,69,47,1.4681,208,443,12.53
focal_search,linear_conflict,3.0,hard,8,True,72,36,2.0,542,1100,31.13
focal_search,linear_conflict,3.0,hard,9,True,71,45,1.5778,191,401,11.58
focal_search,linear_conflict,3.0,hard,10,True,73,53,1.3774,312,632,19.01
focal_search,linear_conflict,3.0,hard,11,True,70,32,2.1875,366,770,22.12
focal_search,linear_conflict,3.0,hard,12,True,62,34,1.8235,366,753,23.34
focal_search,linear_conflict,3.0,hard,13,True,72,46,1.5652,191,400,13.22
focal_search,linear_conflict,3.0,hard,14,True,66,40,1.65,154,325,13.47
focal_search,linear_conflict,3.0,hard,15,True,70,34,2.0588,274,574,16.03
focal_search,linear_conflict,3.0,hard,16,True,71,43,1.6512,114,244,6.09
focal_search,linear_conflict,3.0,hard,17,True,65,45,1.4444,157,341,10.73
focal_search,linear_conflict,3.0,hard,18,True,60,36,1.6667,292,600,17.35
focal_search,linear_conflict,3.0,hard,19,True,61,41,1.4878,240,500,15.61
ees,linear_conflict,3.0,easy,0,True,52,30,1.7333,244,516,22.84
ees,linear_conflict,3.0,easy,1,True,10,10,1.0,11,26,1.08
ees,linear_conflict,3.0,easy,2,True,46,26,1.7692,278,592,26.34
ees,linear_conflict,3.0,easy,3,True,20,20,1.0,21,47,2.0
ees,linear_conflict,3.0,easy,4,True,45,21,2.1429,132,287,12.89
ees,linear_conflict,3.0,easy,5,True,25,25,1.0,28,62,3.48
ees,linear_conflict,3.0,easy,6,True,28,28,1.0,47,102,4.47
ees,linear_conflict,3.0,easy,7,True,21,21,1.0,22,43,1.79
ees,linear_conflict,3.0,easy,8,True,25,19,1.3158,79,171,7.6
ees,linear_conflict,3.0,easy,9,True,23,19,1.2105,43,93,4.13
ees,linear_conflict,3.0,easy,10,True,26,20,1.3,114,238,10.97
ees,linear_conflict,3.0,easy,11,True,31,19,1.6316,105,222,9.96
ees,linear_conflict,3.0,easy,12,True,24,22,1.0909,27,60,2.43
ees,linear_conflict,3.0,easy,13,True,19,19,1.0,31,67,2.75
ees,linear_conflict,3.0,easy,14,True,30,28,1.0714,67,142,7.0
ees,linear_conflict,3.0,easy,15,True,20,20,1.0,40,85,3.66
ees,linear_conflict,3.0,easy,16,True,29,23,1.2609,129,275,12.8
ees,linear_conflict,3.0,easy,17,True,23,19,1.2105,31,68,2.83
ees,linear_conflict,3.0,easy,18,True,22,20,1.1,1649,3384,152.22
ees,linear_conflict,3.0,easy,19,True,17,17,1.0,25,57,2.76
ees,linear_conflict,3.0,medium,0,True,44,36,1.2222,247,530,23.9
ees,linear_conflict,3.0,medium,1,True,42,32,1.3125,436,897,39.66
ees,linear_conflict,3.0,medium,2,True,48,28,1.7143,82,179,8.78
ees,linear_conflict,3.0,medium,3,True,39,23,1.6957,81,175,7.86
ees,linear_conflict,3.0,medium,4,True,50,32,1.5625,129,273,13.32
